chrom,start,end,disruption
chr1,1110372,1134882,-3.604987223185414
chr1,63858766,63912802,-1.6678116197083126
chr1,113942363,113970680,-3.3606375875770613
chr1,135239388,135313912,-4.643537306354314
chr1,166171484,166196852,-3.927121808023155
chr1,220977528,221045676,-2.603856621349003
chr1,31087647,31157438,-1.9048319507428333
chr1,65645153,65660107,-3.725225556760891
chr1,190418191,190465128,-5.07352342528467
chr1,178811689,178855176,-2.199805856235821
chr1,153476529,153542059,-1.7808806866711817
chr1,94771176,94777092,-4.665019579677403
chr1,39360519,39410115,-2.3702714737740016
chr1,8471675,8494212,-3.5190379685710127
chr1,48065492,48164595,-2.0427583615708116
chr1,240868390,240958730,-2.3153270417842804
chr1,60128703,60209007,-5.628387233071983
chr1,14429931,14498726,-3.6581700682090688
chr1,18803438,18875754,-1.572168620645433
chr1,100866186,100957399,-0.7005702461414935
chr1,153444956,153495041,-1.9958268813880968
chr1,117919496,117930556,-5.36020556900139
chr1,164107572,164134518,-4.798021623747351
chr1,223834221,223879981,-3.020389260270639
chr1,225981347,226078248,-2.662504833805287
chr1,229447333,229500523,-2.60600049524299
chr1,58037803,58112913,-3.5866018681194762
chr1,246733248,246752008,-4.0360398737385195
chr1,13329876,13409939,-2.4305627186723435
chr1,228439268,228449462,-4.112013274452707
chr1,81166653,81252239,-4.485117619849645
chr1,159583787,159611350,-2.6558647040858787
chr1,28796255,28876543,-1.1842479819725038
chr1,142032731,142108362,-5.301511544227317
chr1,112890252,112985389,-1.4417773133474454
chr1,214781463,214788907,-5.96156709999095
chr1,148302275,148381134,-1.59747690432714
chr1,49048410,49127685,-5.275659782497818
chr1,96422351,96480590,-3.8449920234250086
chr1,163680935,163759269,-5.581056696516041
chr1,78851952,78909226,-4.498040498256646
chr1,223432547,223493997,-2.758827652469022
chr1,220307268,220327158,-3.738198212922757
chr1,225672289,225728188,-2.471683838313215
chr1,114742859,114821099,-2.323472431026889
chr1,118374914,118473936,-5.953774095453475
chr1,173245047,173326318,-1.9836711369368505
chr1,8317630,8402627,-2.9133192987906487
chr1,40467692,40517509,-2.868409656733865
chr1,28145753,28172967,-2.5485618509367374
chr1,136217227,136247425,-4.57988293031679
chr1,219626870,219654648,-2.8347055928581777
chr1,86185609,86276482,-1.651240148587118
chr1,41468631,41476661,-4.812870680879051
chr1,152719823,152744947,-4.972183855017329
chr1,20970943,21003234,-1.9930241044055526
chr1,234405053,234413734,-4.213068364035115
chr1,20802654,20806994,-4.953430551998567
chr1,137601570,137620184,-4.9024485946172085
chr1,69895684,69950550,-2.981404046283307
chr1,58073243,58134184,-3.5873819059232392
chr1,30752596,30834813,-1.4664537991956264
chr1,28844546,28929048,-1.32273163540972
chr1,164951870,165018809,-1.9835313513282844
chr1,91868752,91869168,-5.806699958993561
chr1,164824208,164897861,-2.3340051639759407
chr1,185660362,185675451,-3.577565564869844
chr1,202556117,202608112,-1.7329194482613839
chr1,153033922,153084421,-3.057405321239346
chr1,45792367,45856128,-2.0171831161299187
chr1,219063441,219103842,-3.1838810532683772
chr1,185503168,185519448,-4.208386284593164
chr1,57448918,57482107,-6.269750471452593
chr1,215061496,215114606,-2.595160383794173
chr1,237310261,237359311,-2.977214637844825
chr1,92098921,92111530,-4.265162743890478
chr1,208805694,208835528,-4.252143260139801
chr1,48241035,48309808,-3.0576628013964213
chr1,66747772,66803704,-2.5271716859388444
chr1,53446004,53522693,-2.1269755874920637
chr1,182135911,182173687,-2.8017012701361126
chr1,95228380,95297585,-2.33436498507699
chr1,211261669,211348684,-1.8754827099036349
chr1,78014483,78070290,-1.7231419898769822
chr1,102042175,102068184,-4.95333882847024
chr1,210284866,210332251,-2.7802715139554315
chr1,49580204,49659096,-5.586536999482287
chr1,95561674,95576617,-6.021335472846149
chr1,179247388,179273275,-2.758693007782251
chr1,178254145,178322441,-1.4508179292256336
chr1,27916381,27994374,-1.5562922486993818
chr1,186171683,186250781,-2.238402743703014
chr1,190617111,190679952,-5.447996325887391
chr1,182360452,182398745,-1.7911722305762188
chr1,88939787,88962959,-3.965001371398865
chr1,47513855,47533517,-3.5256045380428214
chr1,139447161,139537687,-4.114653218943478
chr1,70609075,70677672,-2.0781337024114936
chr1,218220015,218229259,-4.9718943661946815
chr1,146610102,146621038,-4.166131231997824
chr1,16327036,16327781,-4.613078630010031
chr1,164142629,164158323,-4.60900218797387
chr1,196023241,196089797,-2.902619520608532
chr1,19530015,19611237,-1.1712629348962127
chr1,153665262,153718505,-1.615316913849176
chr1,127459254,127495958,-4.647534871634756
chr1,155488288,155544940,-2.3308353826773933
chr1,162071320,162082446,-5.1042843707480205
chr1,157853632,157855779,-4.527592688000131
chr1,195524918,195527682,-5.315797749630685
chr1,47930071,47938458,-4.455693953547916
chr1,193810804,193842242,-5.876084863054706
chr1,217485601,217558418,-3.1484558623984564
chr1,33857082,33900366,-4.859997297325652
chr1,3768033,3856244,-1.9251262360305104
chr1,247338569,247404123,-2.296000197450232
chr1,231400438,231479667,-1.805009921369459
chr1,73130194,73144032,-6.255967136116196
chr1,192858806,192922272,-1.7695763858380114
chr1,52823812,52828975,-4.422668107537568
chr1,771864,860648,-2.2674781685611767
chr1,104872974,104960628,-5.8481345106568305
chr1,111111812,111137631,-2.829706547489124
chr1,119983931,120049306,-3.0382703461755165
chr1,33011974,33053885,-2.1211600528034626
chr1,157549214,157586768,-2.936815882492322
chr1,4839057,4867867,-6.304456153405128
chr1,7102669,7146674,-2.8074051488605187
chr1,44898315,44976310,-1.4242643621395823
chr1,179565573,179638776,-1.5985761406899448
chr1,126667083,126764275,-4.426331968719502
chr1,79494610,79581494,-3.9982902541900724
chr1,243597341,243606767,-4.110139880251738
chr1,230055470,230058314,-4.567582481855127
chr1,225517713,225535404,-3.435710904936708
chr1,205396566,205492178,-2.2768160882385264
chr1,5231326,5231387,-6.152607162976585
chr1,88247738,88288884,-3.6242136000383813
chr1,147534429,147549955,-3.3735416722739946
chr1,243955759,244003893,-2.0630471581251135
chr1,130499779,130589246,-4.809836939533441
chr1,7971614,8028630,-1.5020052987206707
chr1,49860408,49891483,-4.6008310575274844
chr1,58654950,58676942,-4.565417308118363
chr1,177356974,177413521,-5.4612787737320145
chr1,67024675,67082764,-2.4272781241097134
chr1,96257758,96332004,-5.5499464958428755
chr1,86559260,86644491,-1.1144365759000663
chr1,153063982,153160404,-1.9947247022950065
chr1,112697068,112703709,-4.159706223822719
chr1,118497071,118573440,-4.817835236709167
chr1,47000505,47024737,-2.487090874482317
chr1,135535065,135559244,-4.837113400944083
chr1,176942925,176969564,-4.912423148467053
chr1,102049730,102134037,-4.048560913785054
chr1,25146568,25162214,-3.3023173402148385
chr1,43754506,43786424,-1.7988513033038653
chr1,38366669,38443298,-1.8388717782734703
chr1,65430975,65498284,-1.7449265838812729
chr1,146717657,146756613,-2.857077026555166
chr1,172870601,172959745,-2.9331885941707836
chr1,20839483,20909517,-1.3629553018584333
chr1,219376460,219407461,-2.532886654555511
chr1,153866722,153953278,-1.8642642063629522
chr1,206098966,206187869,-1.2168570237663758
chr1,238066389,238115914,-3.7751720049898347
chr1,238582218,238597376,-5.5186287888557715
chr1,117194290,117207603,-4.38794395970503
chr1,108129669,108219809,-3.014326797465153
chr1,183320736,183334104,-3.697767888461029
chr1,24031607,24094984,-1.777202227276911
chr1,35510638,35595740,-1.4738428077838692
chr1,168346729,168397050,-3.3231779534043047
chr1,219358136,219413275,-2.2977584149293695
chr1,27080936,27100406,-2.6039045108593886
chr1,66846787,66927215,-2.4582988743187877
chr1,150459680,150544237,-2.8870637621631268
chr1,47050480,47101001,-1.6186919248546328
chr1,134038029,134103868,-4.539691096169581
chr1,228971818,229070176,-1.347905903994702
chr1,160562201,160661804,-1.8554439956307294
chr1,98436616,98502339,-3.4581809788624587
chr1,241104075,241151468,-2.4341218175817962
chr1,91265017,91280842,-3.179888008245521
chr1,170537414,170628682,-2.31926239073887
chr1,69290526,69338497,-4.180354390651342
chr1,194575311,194640044,-5.440819662672134
chr1,143191157,143234388,-2.4418834815913857
chr1,211100882,211115063,-4.343023913404266
chr1,33832244,33883107,-5.396433508932995
chr1,220169408,220222148,-3.4081554560842005
chr1,62416758,62462180,-2.653920492971209
chr1,108215427,108235654,-4.191049870200615
chr1,179115633,179136205,-3.333859141721487
chr1,114189484,114190577,-4.899711470469703
chr1,17869386,17946184,-2.6352978266059357
chr1,161698008,161774825,-1.0534246211938043
chr1,207956243,208005051,-1.857029393212265
chr1,208545994,208573775,-5.013994293932866
chr1,23946985,24021502,-1.7718867481652996
chr1,174075967,174082965,-4.522056002621896
chr1,168231506,168321306,-2.3916935452758747
chr1,181545319,181572319,-5.686733676332689
chr1,135500800,135546976,-5.223285164195218
chr1,129359718,129404883,-5.156631421328589
chr1,143641988,143706657,-2.223470204056534
chr1,203349774,203416329,-1.269662660285393
chr1,180636134,180670936,-2.7802355314623495
chr1,24130885,24201252,-1.2605220371430432
chr1,57612224,57612696,-6.681237475374611
chr1,91699936,91702744,-4.203464553947322
chr1,78091154,78166482,-1.4560763519988544
chr1,40611099,40700316,-2.086564595989213
chr1,236288736,236297650,-4.250976005115757
chr1,153816392,153879271,-1.7409898448092767
chr1,147369539,147400343,-2.9212233399778986
chr1,189747623,189752952,-4.925264371118241
chr1,113582261,113602551,-3.2839537888714245
chr1,98566055,98647423,-3.430230080483858
chr1,119063450,119137396,-3.191647824993561
chr1,47890247,47900677,-4.721036377544129
chr1,121930080,121984949,-4.4946729054792955
chr1,155078134,155168550,-1.7528010193320918
chr1,147820027,147903980,-1.385458377454904
chr1,183705178,183802103,-2.0072519921350005
chr1,172492373,172579782,-1.968321745273603
chr1,193701524,193797376,-5.730864193543
chr1,18573045,18616690,-1.7698516990606852
chr1,172397410,172451446,-1.3363912014040542
chr1,5969927,6001865,-2.6891655285616647
chr1,24025098,24081717,-1.8932375970978756
chr1,240694716,240705484,-4.406121638331929
chr1,199822319,199862917,-3.7747341085061086
chr1,18646201,18696860,-2.320364828316885
chr1,17400931,17461920,-1.8751824288435088
chr1,185456702,185522848,-1.8728157875558231
chr1,26558197,26653544,-1.5775919576152502
chr1,165208083,165262180,-1.8729176767243796
chr1,223418228,223492797,-2.4644107584530737
chr1,156000825,156048514,-2.3300259121645586
chr1,141061417,141062472,-5.066570699000855
chr1,175440104,175513719,-3.276141013019471
chr1,199185093,199229063,-3.7731285310854137
chr1,83378749,83445188,-3.412800794019063
chr1,205328434,205408895,-2.280415784233767
chr1,144529170,144568957,-2.6849327606664155
chr1,151839511,151869969,-2.407440909033488
chr1,50995083,51001739,-4.710614260836589
chr1,174324043,174393590,-1.919731195536347
chr1,4060859,4131764,-5.563125918706385
chr1,108050939,108101123,-2.421153521213622
chr1,40083352,40107888,-2.6014199721367435
chr1,27347207,27373025,-2.767305099805302
chr1,185821482,185829904,-4.936219803026855
chr1,23831469,23847294,-3.720586977474666
chr1,119220408,119238019,-3.6915733196506877
chr1,132782994,132788292,-4.966622200305981
chr1,149359160,149455845,-2.027848153305639
chr1,6249089,6329400,-2.3937955686171937
chr1,197452189,197542196,-2.041182794749438
chr1,125508050,125572537,-4.883195713296669
chr1,142372150,142388306,-5.071324764068091
chr1,150568325,150576304,-4.291405280328455
chr1,112343978,112430288,-2.190285209173159
chr1,45590226,45668066,-2.7390888466596164
chr1,157454853,157550009,-1.9672204669614044
chr1,16391004,16409366,-2.999097316155012
chr1,133702810,133732841,-5.424604894249888
chr1,33505494,33523202,-3.5942573127908943
chr1,28107326,28125970,-3.146056267376627
chr1,156822376,156831077,-3.9089941819133327
chr1,41198264,41207435,-4.410004431069476
chr1,165611656,165688336,-1.7253784160382573
chr1,166895399,166941168,-1.9148841674920982
chr1,129626326,129673093,-4.490016360386273
chr1,57353525,57360067,-6.131117165376349
chr1,201074521,201172935,-1.8107753770375121
chr1,190604874,190670177,-5.335291270301899
chr1,237202719,237268105,-2.796856466208389
chr1,189655884,189700795,-4.951792111106868
chr1,20781741,20874575,-1.2550674423035961
chr1,200556227,200615667,-1.9116879286101298
chr1,162891853,162917873,-2.765192578408481
chr1,95489429,95506766,-5.954243177729726
chr1,55284223,55346539,-3.779779219042581
chr1,120383818,120411705,-2.8564918028152513
chr1,25808792,25842976,-2.251682849476079
chr1,1960093,1966139,-4.127252150590828
chr1,77187495,77216026,-4.180591625779368
chr1,66606055,66686139,-1.2935396174064924
chr1,173311095,173314375,-5.880615452275285
chr1,247987066,248058772,-5.625217263380508
chr1,198689801,198762380,-3.6146344785302644
chr1,19495941,19521431,-2.335800365614546
chr1,146166066,146229064,-2.286974677450041
chr1,135778622,135841416,-4.376119357853487
chr1,135502749,135561171,-5.632796951105115
chr1,204486592,204580491,-1.2284090213494587
chr1,107496730,107498610,-5.7473975527828225
chr1,114089574,114103024,-4.523206943147068
chr1,41925911,41927452,-5.326694677118855
chr1,181551274,181585988,-4.640711169086751
chr1,214573919,214627807,-2.316177670372725
chr1,210637090,210641328,-6.061939549781511
chr1,16119672,16167586,-2.2491273285628886
chr1,113908680,113915120,-4.357652321274719
chr1,37795786,37822260,-2.6466314482645994
chr1,240391773,240467634,-2.598878248849256
chr1,58421353,58496616,-2.180928648570041
chr1,215015409,215108567,-2.3680402613934306
chr1,107092726,107130719,-3.474779936315223
chr1,182730964,182749912,-3.624571730819786
chr1,78711694,78745844,-4.229656685940103
chr1,76493627,76520571,-6.313490724905724
chr1,191349129,191433465,-5.082979069062414
chr1,33461260,33466651,-5.097389097514444
chr1,206838952,206918423,-3.1028100147898607
chr1,45172957,45205383,-2.5092746212629793
chr1,109351493,109441649,-2.521819056483186
chr1,179709878,179727974,-3.3492397067971265
chr1,221404110,221428273,-3.649861791586465
chr1,7962895,7993455,-2.3590346999739347
chr1,213012407,213099370,-2.584760027332558
chr1,214382988,214417402,-3.05004088102388
chr1,120923815,120981223,-2.49607749912421
chr1,194319567,194383227,-5.577148681587179
chr1,137255604,137264905,-4.282005907438687
chr1,165430203,165434812,-4.200903807722471
chr1,96221460,96294151,-3.7911714088323984
chr1,196906881,196998101,-3.036932604407214
chr1,167922663,167939431,-3.310731143015275
chr1,197258503,197258821,-4.352964397239437
chr1,12375875,12455572,-1.664533392262283
chr1,175377877,175459017,-3.995326460945353
chr1,203673300,203719354,-1.8649408328171424
chr1,133293656,133349677,-4.8446238215521875
chr1,22202038,22274987,-1.6457896027726346
chr1,207799491,207811352,-3.2912581709157687
chr1,35018513,35087663,-2.980924509462747
chr1,144175220,144255685,-2.636739207485545
chr1,111985041,112057264,-1.9132414771545672
chr1,216768346,216826555,-5.180084718840808
chr1,97326862,97402987,-3.5672072544729523
chr1,12432139,12519937,-1.7940866075263993
chr1,76479659,76548979,-5.478262599035235
chr1,182357364,182412775,-1.643361776008267
chr1,105720956,105725617,-5.916379184944235
chr1,19165968,19234333,-1.5812856588610271
chr1,219805214,219827452,-2.388987741532087
chr1,129321214,129350520,-5.199006219413013
chr1,133473302,133559707,-4.556047003934109
chr1,182872936,182891778,-3.578957336092165
chr1,108669253,108682671,-4.006954407573539
chr1,245180904,245216432,-3.3178936563838213
chr1,66612649,66707772,-1.3607678663782237
chr1,168794895,168813742,-5.660152368472355
chr1,83526379,83569656,-2.2456338629550894
chr1,205364815,205437082,-2.7813664325914456
chr1,191882224,191948103,-5.377396940285691
chr1,53991122,54050016,-1.8675983350319139
chr1,137044244,137116482,-4.893640839149912
chr1,245710240,245732426,-3.7350483826448473
chr1,203585822,203589894,-5.450760955390387
chr1,157560402,157638899,-2.069212939072845
chr1,144829502,144882010,-2.988947933971211
chr1,182986472,183071958,-2.631113037493603
chr1,9530989,9596557,-1.9182618735802814
chr1,202453235,202516597,-1.7557170031716058
chr1,231430886,231510436,-1.8553783193151896
chr1,71581191,71664617,-3.7624903542683015
chr1,73811943,73837153,-4.670276415000968
chr1,128586864,128628949,-5.391673174770782
chr1,173258619,173294299,-2.5738210826362504
chr1,99273125,99301887,-4.402821289000022
chr1,216795815,216863063,-4.874195728594292
chr1,84105386,84186348,-1.6052452524085934
chr1,128410296,128430391,-4.342210134058402
chr1,48157631,48256790,-2.042027490042789
chr1,23811904,23843713,-3.2966658480546225
chr1,156705160,156768358,-1.4213980472819312
chr1,60982571,61014448,-2.9905656735362642
chr1,229822435,229891735,-2.817117953619955
chr1,178939776,178948047,-3.606894117612279
